Survey_ID,value,Data_Type,Chart_Type,Correct
7444c1655f72b87e1498e9adf936288c18ef3b67f7c6e6e81b,sq_114,valuevslocation,Map,1
7444c1655f72b87e1498e9adf936288c18ef3b67f7c6e6e81b,sq_115,categoryvsvalue,Pie,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_101,categoryvsvalue,Bar,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_102,valuevslocation,Map,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_103,valuevstime,Rings,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_104,comparison,Bar,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_105,categoryvsvalue,Bubble,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_106,valuevslocation,Bar,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_107,valuevsvalue,Bubble,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_108,valuevstime,Table,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_109,comparison,Table,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_110,categoryvsvalue,Tree,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_111,valuevsvalue,Scatter,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_112,comparison,Pie,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_113,valuevstime,Line,0
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_114,valuevslocation,Map,1
6861995d6cfda067cde9e3ca157a9065c911a91253ab553003,sq_115,categoryvsvalue,Pie,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_101,categoryvsvalue,Bar,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_102,valuevslocation,Map,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_103,valuevstime,Rings,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_104,comparison,Bar,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_105,categoryvsvalue,Bubble,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_106,valuevslocation,Bar,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_107,valuevsvalue,Bubble,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_108,valuevstime,Table,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_109,comparison,Table,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_110,categoryvsvalue,Tree,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_111,valuevsvalue,Scatter,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_112,comparison,Pie,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_113,valuevstime,Line,1
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_114,valuevslocation,Map,0
7b9e3a3af7bf1788e70ca8ee848c652b28d7d34c2f675c856f,sq_115,categoryvsvalue,Pie,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_101,categoryvsvalue,Bar,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_102,valuevslocation,Map,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_103,valuevstime,Rings,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_104,comparison,Bar,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_105,categoryvsvalue,Bubble,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_106,valuevslocation,Bar,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_107,valuevsvalue,Bubble,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_108,valuevstime,Table,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_109,comparison,Table,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_110,categoryvsvalue,Tree,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_111,valuevsvalue,Scatter,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_112,comparison,Pie,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_113,valuevstime,Line,0
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_114,valuevslocation,Map,1
81640d1fc08b7ca4dd5e8dadf9aa3779c23d092e876d710189,sq_115,categoryvsvalue,Pie,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_101,categoryvsvalue,Bar,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_102,valuevslocation,Map,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_103,valuevstime,Rings,0
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_104,comparison,Bar,0
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_105,categoryvsvalue,Bubble,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_106,valuevslocation,Bar,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_107,valuevsvalue,Bubble,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_108,valuevstime,Table,0
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_109,comparison,Table,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_110,categoryvsvalue,Tree,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_111,valuevsvalue,Scatter,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_112,comparison,Pie,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_113,valuevstime,Line,0
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_114,valuevslocation,Map,1
2ee14bbce2cadecb393ac0d16246b8ce4ec59d7fa43c0763b2,sq_115,categoryvsvalue,Pie,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_101,categoryvsvalue,Bar,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_102,valuevslocation,Map,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_103,valuevstime,Rings,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_104,comparison,Bar,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_105,categoryvsvalue,Bubble,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_106,valuevslocation,Bar,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_107,valuevsvalue,Bubble,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_108,valuevstime,Table,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_109,comparison,Table,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_110,categoryvsvalue,Tree,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_111,valuevsvalue,Scatter,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_112,comparison,Pie,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_113,valuevstime,Line,0
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_114,valuevslocation,Map,1
007a677539aaf86ccf3de5b5d3b91578b5e7c2e83071439b10,sq_115,categoryvsvalue,Pie,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_101,categoryvsvalue,Bar,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_102,valuevslocation,Map,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_103,valuevstime,Rings,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_104,comparison,Bar,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_105,categoryvsvalue,Bubble,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_106,valuevslocation,Bar,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_107,valuevsvalue,Bubble,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_108,valuevstime,Table,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_109,comparison,Table,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_110,categoryvsvalue,Tree,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_111,valuevsvalue,Scatter,1
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_112,comparison,Pie,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_113,valuevstime,Line,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_114,valuevslocation,Map,0
97c820c8543039c097adbaea3d3fa20c68c6a77db1dfef16db,sq_115,categoryvsvalue,Pie,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_101,categoryvsvalue,Bar,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_102,valuevslocation,Map,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_103,valuevstime,Rings,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_104,comparison,Bar,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_105,categoryvsvalue,Bubble,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_106,valuevslocation,Bar,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_107,valuevsvalue,Bubble,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_108,valuevstime,Table,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_109,comparison,Table,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_110,categoryvsvalue,Tree,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_111,valuevsvalue,Scatter,0
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_112,comparison,Pie,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_113,valuevstime,Line,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_114,valuevslocation,Map,1
c11f6ecff84a72d098edba67fab5352b8c8b839011a0279026,sq_115,categoryvsvalue,Pie,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_101,categoryvsvalue,Bar,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_102,valuevslocation,Map,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_103,valuevstime,Rings,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_104,comparison,Bar,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_105,categoryvsvalue,Bubble,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_106,valuevslocation,Bar,1
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_107,valuevsvalue,Bubble,1
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_108,valuevstime,Table,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_109,comparison,Table,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_110,categoryvsvalue,Tree,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_111,valuevsvalue,Scatter,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_112,comparison,Pie,1
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_113,valuevstime,Line,1
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_114,valuevslocation,Map,0
43deb5d3ee9993c330feeed66e260c2ab3c35eef36223d2ba1,sq_115,categoryvsvalue,Pie,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_101,categoryvsvalue,Bar,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_102,valuevslocation,Map,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_103,valuevstime,Rings,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_104,comparison,Bar,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_105,categoryvsvalue,Bubble,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_106,valuevslocation,Bar,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_107,valuevsvalue,Bubble,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_108,valuevstime,Table,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_109,comparison,Table,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_110,categoryvsvalue,Tree,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_111,valuevsvalue,Scatter,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_112,comparison,Pie,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_113,valuevstime,Line,1
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_114,valuevslocation,Map,0
fcad68af64c6d6b5a9a2ef04ef9c5236174b1ee06c9dfe3821,sq_115,categoryvsvalue,Pie,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_101,categoryvsvalue,Bar,1
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_102,valuevslocation,Map,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_103,valuevstime,Rings,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_104,comparison,Bar,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_105,categoryvsvalue,Bubble,1
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_106,valuevslocation,Bar,1
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_107,valuevsvalue,Bubble,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_108,valuevstime,Table,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_109,comparison,Table,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_110,categoryvsvalue,Tree,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_111,valuevsvalue,Scatter,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_112,comparison,Pie,1
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_113,valuevstime,Line,0
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_114,valuevslocation,Map,1
7ea1de46f0ac22610155379a5e41e7b032acaeeaefac7921aa,sq_115,categoryvsvalue,Pie,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_101,categoryvsvalue,Bar,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_102,valuevslocation,Map,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_103,valuevstime,Rings,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_104,comparison,Bar,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_105,categoryvsvalue,Bubble,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_106,valuevslocation,Bar,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_107,valuevsvalue,Bubble,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_108,valuevstime,Table,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_109,comparison,Table,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_110,categoryvsvalue,Tree,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_111,valuevsvalue,Scatter,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_112,comparison,Pie,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_113,valuevstime,Line,0
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_114,valuevslocation,Map,1
fdd7ba4c3d43c8322ff2368e7f3d3cba879381676c59791b71,sq_115,categoryvsvalue,Pie,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_101,categoryvsvalue,Bar,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_102,valuevslocation,Map,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_103,valuevstime,Rings,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_104,comparison,Bar,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_105,categoryvsvalue,Bubble,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_106,valuevslocation,Bar,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_107,valuevsvalue,Bubble,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_108,valuevstime,Table,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_109,comparison,Table,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_110,categoryvsvalue,Tree,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_111,valuevsvalue,Scatter,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_112,comparison,Pie,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_113,valuevstime,Line,0
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_114,valuevslocation,Map,1
48c4e50e115151fdbc8f57f1ee5ba50bd2ab609b9a32476b12,sq_115,categoryvsvalue,Pie,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_101,categoryvsvalue,Bar,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_102,valuevslocation,Map,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_103,valuevstime,Rings,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_104,comparison,Bar,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_105,categoryvsvalue,Bubble,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_106,valuevslocation,Bar,1
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_107,valuevsvalue,Bubble,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_108,valuevstime,Table,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_109,comparison,Table,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_110,categoryvsvalue,Tree,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_111,valuevsvalue,Scatter,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_112,comparison,Pie,1
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_113,valuevstime,Line,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_114,valuevslocation,Map,0
ccfb6301206a4340b8b7c4a6b8e8023035c1cdaf224679fd85,sq_115,categoryvsvalue,Pie,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_101,categoryvsvalue,Bar,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_102,valuevslocation,Map,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_103,valuevstime,Rings,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_104,comparison,Bar,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_105,categoryvsvalue,Bubble,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_106,valuevslocation,Bar,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_107,valuevsvalue,Bubble,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_108,valuevstime,Table,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_109,comparison,Table,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_110,categoryvsvalue,Tree,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_111,valuevsvalue,Scatter,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_112,comparison,Pie,1
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_113,valuevstime,Line,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_114,valuevslocation,Map,0
f1ee92010af997673e1bc6c137de0322b33c25ba00c2810f97,sq_115,categoryvsvalue,Pie,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_101,categoryvsvalue,Bar,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_102,valuevslocation,Map,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_103,valuevstime,Rings,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_104,comparison,Bar,1
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_105,categoryvsvalue,Bubble,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_106,valuevslocation,Bar,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_107,valuevsvalue,Bubble,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_108,valuevstime,Table,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_109,comparison,Table,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_110,categoryvsvalue,Tree,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_111,valuevsvalue,Scatter,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_112,comparison,Pie,0
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_113,valuevstime,Line,1
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_114,valuevslocation,Map,1
4d6151fb425dcf6f9d5549134245aee7d454bc90c2b71f0111,sq_115,categoryvsvalue,Pie,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_101,categoryvsvalue,Bar,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_102,valuevslocation,Map,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_103,valuevstime,Rings,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_104,comparison,Bar,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_105,categoryvsvalue,Bubble,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_106,valuevslocation,Bar,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_107,valuevsvalue,Bubble,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_108,valuevstime,Table,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_109,comparison,Table,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_110,categoryvsvalue,Tree,0
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_111,valuevsvalue,Scatter,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_112,comparison,Pie,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_113,valuevstime,Line,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_114,valuevslocation,Map,1
e85a6a34b50d6aed79fc84ec26051f66872560249fb7bc467a,sq_115,categoryvsvalue,Pie,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_101,categoryvsvalue,Bar,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_102,valuevslocation,Map,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_103,valuevstime,Rings,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_104,comparison,Bar,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_105,categoryvsvalue,Bubble,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_106,valuevslocation,Bar,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_107,valuevsvalue,Bubble,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_108,valuevstime,Table,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_109,comparison,Table,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_110,categoryvsvalue,Tree,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_111,valuevsvalue,Scatter,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_112,comparison,Pie,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_113,valuevstime,Line,0
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_114,valuevslocation,Map,1
37819b335cdc1e701d1ec33fee0cb6b76e811e1a9f83b0641b,sq_115,categoryvsvalue,Pie,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_101,categoryvsvalue,Bar,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_102,valuevslocation,Map,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_103,valuevstime,Rings,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_104,comparison,Bar,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_105,categoryvsvalue,Bubble,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_106,valuevslocation,Bar,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_107,valuevsvalue,Bubble,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_108,valuevstime,Table,1
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_109,comparison,Table,0
0b32025996934788596bf8ad1f3afccfe372e1a61eb43182a2,sq_110,categoryvsvalue,Tree,1
